B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,1,1,0,2,6,3,4,5,1,3,9,7,4,13,8,9,10,9,7,15,18,15,15,24,14,13,21,16,15,17,23,15,37,24,23,34,31,30,26,26,23,34,35,21,44,40,52,33,42,32,21,43,25,30,31,21,16,18,16,15,23,17,23,22,17,17,20,24,17,28,31,28,35,36,43,32,36,36,56,37,49,37,34,38,34,56,38,49,48,41,71,49,43,46,67,26,22,39,25,48,47,47,33,34,32,32,35,21,28,16,24,16,13,11,12,15,7,5,5,6,6,3,5,3,8,2,2,3,2,7,6,6,8,8,9,12,13,9,22,22,20,31,20,6,8,4,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317
R,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,2,0,0,2,0,4,2,0,1,0,0,9,0,2,5,3,2,3,6,3,1,8,3,2,3,6,9,8,8,7,12,13,10,8,9,6,19,13,16,7,22,16,19,24,17,16,22,31,34,19,34,17,38,27,22,25,26,17,20,24,23,28,17,22,22,24,19,20,26,20,14,16,19,20,20,20,19,27,27,30,27,32,22,27,32,30,32,38,34,24,40,25,31,28,26,29,35,25,18,30,34,41,38,35,47,46,47,35,38,49,40,37,54,30,40,51,35,38,49,30,27,30,27,15,33,27,23,15,24,28,27,31,18,44,17,31,23,23,13,19,13,11,16,8,12,15,8,5,6,10,6,14,7,6,5,9,12,4,8,13,11,22,7,16,13,5,3,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,4,3,5,2,3,3,6,7,6,4,7,8,7,8,14,9,9,15,19,21,19,34,20,22,17,15,22,23,18,20,24,33,18,30,33,39,37,25,33,32,33,33,26,17,19,23,21,24,27,22,29,19,26,30,26,24,34,29,24,35,26,25,18,17,25,28,18,29,42,50,43,40,59,51,50,28,36,36,40,33,50,51,37,34,28,44,37,44,41,46,43,63,52,58,65,56,42,54,45,35,42,20,23,16,22,19,17,17,8,10,2,12,5,4,4,5,2,1,7,5,8,3,4,6,3,3,1,8,2,8,11,7,11,15,18,15,15,12,21,26,16,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,1,0,2,1,3,3,5,4,9,9,8,11,21,16,11,18,21,21,21,26,9,16,17,16,16,11,19,12,10,18,21,12,17,16,17,23,30,41,28,32,31,35,40,50,41,26,25,35,29,28,36,28,28,30,34,33,28,13,32,15,19,23,17,15,21,22,19,16,34,16,22,21,34,27,37,31,45,36,40,66,37,44,39,45,42,41,60,36,70,53,52,47,54,55,34,48,42,43,41,47,38,31,31,30,26,27,33,27,29,9,8,6,8,10,3,5,3,10,7,4,7,2,3,4,9,4,4,2,4,9,6,2,12,18,15,15,15,11,28,25,9,6,8,6,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317
R,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,4,1,0,1,2,2,0,1,1,1,4,0,1,2,1,1,2,2,1,3,3,7,4,2,4,9,6,4,7,5,5,8,13,4,3,9,5,9,9,12,4,13,7,10,15,9,10,10,8,9,8,16,12,13,17,6,14,15,12,7,3,11,17,21,14,10,13,16,5,11,14,19,8,12,15,12,12,12,17,11,16,19,14,11,11,9,15,14,11,13,13,11,11,13,9,13,21,15,11,10,9,8,9,17,16,11,28,17,23,15,26,17,21,15,23,23,27,27,21,14,20,22,20,27,13,18,23,23,33,23,14,21,20,24,22,25,18,12,18,20,17,18,17,21,13,18,23,11,15,15,26,15,12,24,18,19,17,14,22,13,22,17,19,19,29,53,62,67,111,83,89,82,74,53,41,48,59,33,55,48,53,50,37,19,20,26,8,7
G,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,5,0,7,2,3,2,6,10,10,12,13,9,5,11,12,11,27,17,18,16,15,13,14,10,21,13,17,8,8,5,24,15,14,16,16,13,12,16,13,12,12,13,13,10,11,11,13,13,12,13,14,15,15,21,14,14,16,10,15,14,19,17,11,18,19,23,26,33,38,26,32,24,25,22,24,26,23,21,16,19,12,14,17,25,22,16,20,17,27,16,18,20,15,14,11,13,17,12,16,20,16,12,10,14,11,13,25,16,16,23,17,29,13,25,23,19,27,18,19,15,19,21,21,16,17,23,39,13,25,29,25,27,24,24,18,31,24,17,17,14,15,19,19,17,17,24,15,19,19,7,25,33,24,24,22,21,13,16,16,16,11,17,7,16,14,15,12,19,12,16,24,27,27,18,25,29,33,22,26,17,19,10,18,21,46,39,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,3,0,2,3,1,3,6,6,8,12,8,12,11,9,9,7,18,8,6,14,16,17,14,10,12,18,22,23,18,11,16,12,12,12,22,16,15,15,18,15,14,12,14,15,15,11,13,21,19,22,13,18,18,12,16,11,22,29,23,9,19,20,21,21,21,21,22,10,15,23,23,14,17,20,5,15,19,15,24,42,35,23,26,52,33,32,37,38,26,23,31,19,21,25,18,19,15,17,11,14,22,27,20,25,16,22,17,13,24,13,12,21,22,21,20,24,19,18,23,28,22,22,30,19,17,27,20,22,35,38,24,23,33,21,25,42,33,33,32,31,33,52,44,40,42,36,32,42,42,26,52,26,26,9,12,8,24,14,13,19,6,9,3,11,0,20,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294
R,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,4,0,2,0,4,1,2,3,3,4,4,3,7,3,6,2,6,7,3,5,6,2,6,5,6,8,6,14,7,12,6,6,16,18,12,14,23,18,12,21,20,20,13,24,28,19,29,20,31,33,22,32,23,23,24,29,24,24,27,22,26,26,16,18,19,18,22,29,22,21,31,14,25,19,23,20,27,22,33,34,24,37,28,21,33,40,37,20,29,31,42,35,24,28,41,35,39,37,40,38,34,42,41,39,45,52,42,35,52,43,37,81,53,38,47,46,32,38,21,24,28,29,27,17,16,17,29,25,18,21,18,20,18,15,21,16,15,16,10,10,5,5,5,14,3,7,3,8,7,7,12,4,22,20,6,8,7,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,1,4,2,10,5,6,4,6,5,12,6,7,3,6,6,9,12,11,12,18,22,19,17,18,17,23,21,27,22,21,20,24,23,25,28,38,32,41,29,22,27,24,24,27,30,27,22,23,22,18,19,23,21,25,25,28,28,22,33,30,32,30,33,28,28,34,27,30,26,45,42,38,46,42,37,42,28,40,40,30,37,51,36,40,37,28,39,43,32,50,47,53,48,66,55,62,63,59,65,54,35,33,35,28,27,32,23,29,13,9,5,8,4,2,7,4,4,3,3,4,4,4,5,5,4,4,7,2,2,4,9,19,6,8,6,5,6,12,19,14,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,1,0,1,2,5,6,7,8,5,14,8,19,14,12,31,24,17,15,19,10,23,15,15,9,21,23,34,30,26,38,37,48,27,40,39,35,35,37,41,29,35,36,27,35,33,33,21,23,33,18,15,28,20,17,21,10,17,17,21,14,21,14,32,26,30,29,31,34,45,31,39,29,30,44,28,37,40,47,34,35,52,50,59,69,67,48,49,50,54,55,71,52,40,38,40,28,34,46,32,23,31,27,27,12,12,14,13,9,10,5,3,13,6,3,2,5,2,5,3,5,2,4,5,2,5,6,5,13,8,6,17,4,19,23,18,3,15,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317
R,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,1,2,2,0,4,2,4,4,1,2,3,1,3,0,3,1,3,5,5,3,4,3,6,9,8,4,10,10,13,12,16,10,21,19,13,14,17,14,27,22,19,31,18,21,24,26,34,28,32,23,21,32,32,29,27,33,21,25,27,25,26,25,16,21,20,21,21,21,18,28,23,21,17,20,20,29,30,39,28,39,39,31,26,31,24,21,29,26,32,24,23,30,34,34,52,46,34,49,44,36,49,53,50,37,36,37,37,43,35,36,37,40,16,43,39,26,24,17,31,17,31,19,30,23,37,24,34,21,24,24,16,17,23,12,11,14,6,9,10,7,12,4,6,12,6,12,4,13,12,13,15,10,9,10,14,3,18,4,17,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,3,2,2,2,5,4,5,3,6,7,5,5,5,11,12,9,18,14,22,19,29,22,15,29,23,16,24,18,20,28,30,35,33,35,34,36,28,42,36,37,33,24,33,28,33,22,24,19,23,32,20,24,25,24,25,27,26,25,20,25,26,31,42,34,40,40,38,42,33,45,49,30,37,36,27,34,37,37,27,32,49,36,32,36,38,34,28,56,42,59,60,81,60,62,56,60,46,34,27,20,21,19,13,10,15,10,6,6,10,5,4,8,2,7,5,5,8,2,11,7,4,7,8,10,7,5,8,20,8,14,17,11,16,24,25,28,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,2,3,5,5,2,8,3,7,7,9,8,11,10,23,10,24,13,21,14,15,15,24,14,29,21,27,11,44,22,30,40,30,40,35,29,29,32,35,30,54,26,35,21,24,29,22,24,17,20,22,32,23,27,18,16,22,13,15,21,19,17,20,29,16,28,33,32,32,27,31,32,30,37,38,46,40,33,37,38,52,54,46,42,60,53,46,53,69,52,55,31,43,49,36,40,35,35,19,29,26,26,26,31,39,21,22,10,15,7,4,5,7,10,4,4,2,2,4,4,4,11,6,13,10,4,9,12,4,6,12,20,20,20,12,23,27,21,16,11,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317
R,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,1,5,6,6,6,3,6,9,2,2,3,3,6,4,6,5,10,5,8,10,7,14,4,13,12,11,16,15,14,9,19,8,19,12,20,18,18,26,31,24,32,37,32,17,23,28,28,21,35,16,31,25,22,16,25,19,18,32,28,17,26,16,30,19,23,20,21,21,33,24,26,24,36,28,28,34,17,34,33,31,37,38,26,28,26,22,33,17,26,40,29,33,48,60,39,63,38,56,41,48,46,54,43,49,43,41,46,42,39,38,25,19,25,22,21,16,30,20,24,18,19,10,26,22,10,13,20,12,23,10,15,10,9,4,12,8,9,10,10,11,7,13,13,16,10,4,4,5,13,3,20,9,14,11,10,2,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2,2,5,3,2,9,8,6,3,6,6,10,8,7,10,15,17,23,19,14,21,15,29,26,24,30,21,22,15,32,20,22,28,31,41,51,32,31,32,32,19,23,22,20,21,34,27,22,25,20,25,31,25,23,32,27,32,30,27,29,31,31,31,34,26,35,35,35,40,30,46,41,39,39,40,39,62,29,33,36,44,31,26,38,34,41,31,45,52,53,44,54,73,49,65,58,45,35,40,30,26,21,18,16,11,10,6,6,7,7,5,2,3,6,5,4,5,2,14,2,3,10,5,13,11,6,6,10,11,11,17,14,19,25,36,23,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,4,2,0,2,7,3,8,6,3,4,5,8,15,15,15,12,13,19,21,21,14,17,16,15,23,35,22,18,12,51,18,38,28,43,27,22,34,19,47,41,21,32,24,24,14,24,20,19,27,32,30,19,24,21,27,30,26,46,19,32,18,26,20,21,25,22,15,31,14,17,31,34,36,36,34,44,40,40,42,37,30,36,49,37,37,44,40,46,52,57,48,39,33,60,45,43,52,34,31,35,34,27,35,25,35,19,14,25,12,19,15,14,10,11,18,8,6,5,6,4,3,6,7,10,12,5,5,4,7,10,8,13,14,17,41,18,15,37,16,10,2,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317
R,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,3,1,0,2,2,2,3,5,1,3,5,4,3,4,2,6,7,7,7,4,8,8,4,8,5,5,6,4,6,7,10,3,6,6,10,9,10,9,11,4,9,6,7,12,8,11,9,13,27,14,11,14,10,19,12,16,13,10,10,19,17,28,15,35,32,28,37,34,37,28,33,28,35,31,28,45,37,46,35,28,23,55,41,31,49,22,31,17,38,35,31,43,66,84,95,183,131,110,155,117,93,95,64,95,79,101,80,63,41,45,38,13,27
G,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,0,5,4,4,3,3,4,3,2,7,3,3,1,2,3,3,8,10,8,2,7,11,6,6,9,6,7,6,6,14,9,6,5,10,9,7,9,9,9,9,9,7,9,12,8,12,12,9,5,13,12,13,8,9,9,8,12,15,13,23,8,13,14,18,30,22,34,30,42,26,46,42,37,37,43,41,33,55,62,65,88,85,74,77,48,67,39,49,36,38,35,38,26,33,35,41,39,46,14,29,28,24,34,18,25,21,41,22,25,18,25,31,17,12,18,15,24,28,46,38,69,50,81,55,51,24,21,49,31,63,64,66,27,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,2,5,2,1,3,2,0,7,4,2,2,4,2,3,6,4,3,4,5,7,4,12,9,4,5,6,6,2,6,5,8,3,9,8,6,13,9,9,6,11,6,15,3,8,16,7,11,11,7,12,15,12,7,11,11,8,9,5,14,14,12,12,9,18,13,12,16,9,21,13,16,15,17,12,14,24,20,17,32,35,28,33,36,40,42,50,42,52,75,64,62,58,54,104,82,85,114,96,91,90,103,65,73,68,80,64,48,95,73,91,53,59,35,59,51,30,30,27,17,10,29,43,3,24,1,4,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306
R,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,3,2,1,4,0,3,3,2,3,5,4,6,8,7,2,11,7,5,4,6,13,9,9,11,6,14,9,18,13,19,9,18,24,18,20,20,15,17,24,32,27,18,30,26,25,12,33,31,20,28,36,30,33,26,22,28,28,29,26,27,33,27,15,32,20,14,15,25,10,14,17,17,25,28,24,21,23,19,37,27,24,36,24,30,30,27,31,30,39,19,24,24,26,27,25,25,15,32,13,24,26,31,29,31,23,29,32,36,41,41,40,41,23,45,39,34,21,29,30,33,25,21,37,30,25,32,42,31,39,31,10,26,21,14,23,20,22,20,22,22,27,24,24,34,36,23,15,18,30,13,11,12,11,10,4,5,9,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,2,1,9,6,8,9,7,8,4,5,5,6,7,9,10,18,20,17,14,25,27,33,21,26,29,33,22,26,22,18,23,26,46,36,29,30,48,40,43,47,41,54,21,40,34,20,22,34,25,26,14,41,34,26,25,26,25,19,22,20,18,17,30,16,21,17,28,29,25,22,20,42,34,29,32,33,37,44,60,52,21,43,34,35,29,36,34,47,35,43,45,50,63,43,46,61,70,53,49,41,30,31,42,39,33,15,17,16,16,17,20,11,28,16,24,17,23,9,5,4,2,11,3,3,2,6,3,5,2,6,3,3,12,9,11,5,10,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,1,0,0,2,4,3,6,4,2,6,10,16,11,20,19,19,22,23,26,21,26,20,22,25,35,20,35,13,38,30,33,32,29,26,39,37,20,43,38,44,53,33,34,30,26,39,29,35,24,40,38,25,16,27,23,19,19,15,18,21,15,16,16,14,12,12,21,17,17,12,15,20,15,24,22,32,32,32,36,30,38,32,43,39,44,46,34,41,43,58,37,32,40,45,43,49,60,52,46,44,55,39,56,34,30,21,32,43,29,23,28,26,18,23,22,16,25,16,24,7,13,10,12,3,11,7,5,6,4,6,4,7,11,14,9,12,3,5,2,8,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207
R,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,0,5,7,4,2,2,3,1,1,2,1,3,6,3,6,2,6,4,5,5,2,7,6,10,7,3,9,14,14,16,12,15,15,9,18,16,21,16,19,32,20,30,25,26,33,20,27,19,22,27,33,37,34,27,32,23,32,17,31,24,29,24,26,13,20,24,19,15,17,11,29,20,17,23,25,25,19,25,31,36,36,28,29,36,37,32,23,21,32,30,33,27,35,34,53,32,43,33,28,26,36,45,49,44,29,36,24,31,44,31,35,33,33,48,18,37,32,35,24,31,21,20,21,38,31,29,21,25,28,25,14,13,11,19,22,12,17,18,17,16,9,12,18,10,21,10,18,8,10,12,4,14,12,13,1,8,5,6,4,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,1,0,1,1,2,4,7,7,10,6,3,6,10,14,9,15,14,13,14,14,20,21,20,22,31,19,22,25,27,20,30,29,27,21,42,37,36,37,43,37,31,30,19,39,28,34,21,22,37,27,30,24,34,24,23,22,17,24,17,23,21,15,16,29,31,38,36,33,45,37,30,50,32,35,43,38,35,30,36,46,34,38,34,38,29,31,31,42,44,52,49,69,74,65,70,63,46,39,31,31,32,17,31,26,31,14,24,20,18,18,6,14,8,2,6,5,5,4,6,2,7,8,2,5,6,4,4,8,4,12,5,10,14,19,20,12,14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,2,1,2,2,5,4,5,8,10,18,13,10,13,17,22,22,18,15,15,10,5,17,9,25,9,17,18,22,14,17,34,21,33,22,24,29,32,33,31,32,47,37,40,44,28,38,33,30,23,19,21,20,29,19,22,29,18,26,24,21,18,17,15,15,20,17,23,8,19,21,20,28,36,31,34,52,49,36,32,30,30,29,38,45,35,30,44,40,41,33,44,25,44,44,54,45,44,40,46,47,38,54,29,37,44,39,33,29,34,21,23,30,24,16,33,12,11,11,5,9,8,6,5,6,3,3,5,6,13,10,11,3,14,8,12,10,16,12,7,14,4,6,3,4,9,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317
R,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,1,2,0,2,4,6,4,7,6,2,3,2,5,7,8,6,3,7,11,7,8,3,8,9,8,13,9,19,15,10,16,6,12,10,15,16,23,26,25,31,23,12,25,33,32,26,27,23,24,27,21,19,28,26,16,31,20,29,28,28,19,18,18,21,22,20,19,29,27,34,33,25,23,22,25,19,23,29,21,34,29,33,21,25,27,26,25,19,27,20,15,28,27,33,22,31,40,34,39,32,40,35,33,50,44,30,43,45,38,31,34,46,31,35,29,28,33,53,33,45,53,33,29,20,26,26,20,27,17,20,18,19,15,8,12,9,18,18,23,14,12,30,17,26,18,13,14,15,18,6,9,4,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,5,3,3,4,8,4,8,4,12,5,10,10,7,6,10,16,19,17,22,24,26,35,19,28,23,19,32,18,24,21,27,27,40,36,37,36,37,34,32,28,25,32,24,31,30,26,23,31,26,25,31,24,30,28,26,20,26,24,29,18,24,23,31,27,29,29,31,31,30,44,27,25,30,23,25,35,34,27,40,31,35,27,43,29,43,52,65,51,71,65,45,49,52,54,59,60,80,45,35,34,37,31,31,20,21,23,17,23,21,15,17,15,14,5,4,5,3,5,3,3,2,3,0,5,1,1,0,6,2,6,9,15,3,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
